star_graph,8,['random', 0.5],1,0,0.9999999999983528, 19, 16.81210231781006
star_graph,8,['random', 0.5],1,1,0.9999999999969708, 25, 20.07586431503296
star_graph,8,['random', 0.5],1,2,0.9999999999988827, 22, 20.612648010253906
star_graph,8,['random', 0.5],1,3,0.9999999999996716, 26, 21.472278356552124
star_graph,8,['random', 0.5],1,4,0.9999999999968328, 19, 15.482122421264648
star_graph,8,['random', 0.5],1,5,0.8999999999999957, 21, 18.242335557937622
star_graph,8,['random', 0.5],1,6,0.9999999999842264, 23, 17.45354962348938
star_graph,8,['random', 0.5],1,7,0.9999999999991501, 25, 20.92365789413452
star_graph,8,['random', 0.5],1,8,0.9999999999960801, 18, 16.853878021240234
star_graph,8,['random', 0.5],1,9,0.9999999999985458, 24, 21.659801483154297
star_graph,8,['random', 0.5],1,10,0.9999999999853486, 16, 13.356728076934814
star_graph,8,['random', 0.5],1,11,0.999999999999943, 32, 30.718377828598022
star_graph,8,['random', 0.5],1,12,0.9090909090788769, 20, 15.55125117301941
star_graph,8,['random', 0.5],1,13,0.899999999987782, 15, 12.827319145202637
star_graph,8,['random', 0.5],1,14,0.999999999994699, 21, 17.423933744430542
star_graph,8,['random', 0.5],1,15,0.9999999999997305, 22, 21.096866130828857
star_graph,8,['random', 0.5],1,16,0.9285714285703717, 45, 51.78998327255249
star_graph,8,['random', 0.5],1,17,0.9999999999981382, 21, 16.816346883773804
star_graph,8,['random', 0.5],1,18,0.8333333333193793, 18, 14.392622709274292
star_graph,8,['random', 0.5],1,19,0.9999999999939085, 18, 17.356276512145996
star_graph,8,['random', 0.5],1,20,0.9999999999948479, 32, 30.543604373931885
star_graph,8,['random', 0.5],1,21,0.9999999999936873, 21, 17.791683197021484
star_graph,8,['random', 0.5],1,22,0.9999999999992019, 21, 17.882785320281982
star_graph,8,['random', 0.5],1,23,0.9999999999991067, 20, 16.254451513290405
star_graph,8,['random', 0.5],1,24,0.999999999999473, 21, 16.173478364944458
star_graph,8,['random', 0.5],1,26,0.8888888888836858, 20, 14.833804845809937
star_graph,8,['random', 0.5],1,27,0.8888888888549573, 19, 14.89537262916565
star_graph,8,['random', 0.5],1,28,0.9230769230761889, 22, 17.124158143997192
star_graph,8,['random', 0.5],1,29,0.9166666666664313, 20, 16.972630977630615
star_graph,8,['random', 0.5],1,30,0.8888888888810365, 18, 15.007406234741211
star_graph,8,['random', 0.5],1,31,0.99999999999857, 25, 23.934066772460938
star_graph,8,['random', 0.5],1,32,0.9999999999959771, 26, 24.001410007476807
star_graph,8,['random', 0.5],1,33,0.9999999999902235, 18, 14.991215705871582
star_graph,8,['random', 0.5],1,34,0.9999999999987131, 42, 41.53995418548584
star_graph,8,['random', 0.5],1,35,0.9999999999993131, 22, 18.677815914154053
star_graph,8,['random', 0.5],1,36,0.8888888888874342, 19, 17.161680698394775
star_graph,8,['random', 0.5],1,37,0.9999999999952056, 23, 20.57685947418213
star_graph,8,['random', 0.5],1,38,0.909090909087758, 19, 15.713991165161133
star_graph,8,['random', 0.5],1,39,0.9999999999986817, 16, 14.949762344360352
star_graph,8,['random', 0.5],1,40,0.999999999999768, 21, 17.758573293685913
star_graph,8,['random', 0.5],1,41,0.9999999999955362, 20, 17.801501035690308
star_graph,8,['random', 0.5],1,42,0.923076923076276, 24, 20.52446222305298
star_graph,8,['random', 0.5],1,43,0.9999999999889178, 18, 17.10949993133545
star_graph,8,['random', 0.5],1,44,0.9999999999994712, 26, 26.130831956863403
star_graph,8,['random', 0.5],1,45,0.9230769230739717, 17, 14.929236650466919
star_graph,8,['random', 0.5],1,46,0.9999999999990372, 29, 23.837421417236328
star_graph,8,['random', 0.5],1,47,0.9999999999997446, 25, 20.586089372634888
star_graph,8,['random', 0.5],1,48,0.9999999999991934, 21, 15.71133017539978
star_graph,8,['random', 0.5],1,49,0.899999999997721, 17, 15.245166540145874
star_graph,8,['random', 0.5],1,50,0.9999999999908498, 20, 18.649667263031006
star_graph,8,['random', 0.5],1,51,0.999999999994128, 21, 18.47622776031494
star_graph,8,['random', 0.5],1,52,0.9166666666665373, 26, 25.472225666046143
star_graph,8,['random', 0.5],1,53,0.9999999999993585, 38, 38.25801229476929
star_graph,8,['random', 0.5],1,54,0.9999999999924455, 24, 19.102216005325317
star_graph,8,['random', 0.5],1,55,0.9999999999989657, 25, 20.551250219345093
star_graph,8,['random', 0.5],1,57,0.9999999999983947, 23, 20.484102964401245
star_graph,8,['random', 0.5],1,58,0.999999999999904, 28, 22.510393619537354
star_graph,8,['random', 0.5],1,59,0.874999999998761, 29, 24.257325649261475
star_graph,8,['random', 0.5],1,60,0.899999999995803, 29, 22.768139362335205
star_graph,8,['random', 0.5],1,61,0.9999999999981602, 24, 20.371933460235596
star_graph,8,['random', 0.5],1,62,0.9999999999990529, 15, 16.92344903945923
star_graph,8,['random', 0.5],1,63,0.9999999999986703, 21, 17.516375064849854
star_graph,8,['random', 0.5],1,64,0.9999999999943363, 15, 15.459452867507935
star_graph,8,['random', 0.5],1,65,0.9999999996632084, 34, 26.051280736923218
star_graph,8,['random', 0.5],1,66,0.8999999999994713, 13, 11.934789419174194
star_graph,8,['random', 0.5],1,67,0.9230769230766017, 32, 30.17238736152649
star_graph,8,['random', 0.5],1,68,0.8181818181766937, 19, 15.434757471084595
star_graph,8,['random', 0.5],1,69,0.9999999999999684, 33, 31.170125722885132
star_graph,8,['random', 0.5],1,70,0.999999999999695, 18, 15.608264446258545
star_graph,8,['random', 0.5],1,71,0.9999999999983499, 21, 21.226521015167236
star_graph,8,['random', 0.5],1,72,0.9999999999989466, 39, 32.12907576560974
star_graph,8,['random', 0.5],1,0,0.9999999999939378, 32, 43.06823372840881
star_graph,8,['random', 0.5],1,0,0.9999999999939378, 32, 41.793206214904785
