MIS_unconstrained_QAOA additional_RX, 8, 0.4, 1, 1, 2, 0.8425178588917083, 0.7981462956193957, 0.2570506009311878, 154, 16
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 2, 1, 2, 0.847108484505178, 0.7228144665342069, 0.20285970647728183, 154, 18
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 3, 1, 2, 0.939807494823946, 0.6374828972713448, 0.2437680336857851
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 4, 1, 2, 0.7856793607656144, 0.9045677423404039, 0.31548834296533096, 364, 31
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 5, 1, 2, 0.8471550932826025, 0.5900700720544383, 0.15103297135466143, 469, 43
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 6, 1, 2, 0.8896854542004159, 0.7992934298011493, 0.3432596310546657, 511, 53
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 7, 1, 2, 0.8121757098900219, 0.6869456908261868, 0.1750956183017826, 301, 29
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 8, 1, 2, 0.7886336967611225, 0.7293086994559631, 0.18424178312030554, 266, 22
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 9, 1, 2, 0.8457424903285563, 0.6971763090913617, 0.2179496179857952
MIS_unconstrained_QAOA additional_RX, 8, 0.4, 10, 1, 2, 0.7821555732682286, 0.9298234253774532, 0.25845704188746943, 252, 27
